,Data Store,,,,,,,,
2020,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H26,Fixed tangible assets,Financial position,7270,"ANZSIC06 groups Q860, Q871, and Q879"
2020,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H27,Additions to fixed assets,Financial position,409,"ANZSIC06 groups Q860, Q871, and Q879"
2020,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H28,Disposals of fixed assets,Financial position,89,"ANZSIC06 groups Q860, Q871, and Q879"
2020,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H29,Other assets,Financial position,6155,"ANZSIC06 groups Q860, Q871, and Q879"
2020,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H30,Total equity and liabilities,Financial position,16358,"ANZSIC06 groups Q860, Q871, and Q879"
2020,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,8047,"ANZSIC06 groups Q860, Q871, and Q879"
2020,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H32,Current liabilities,Financial position,2397,"ANZSIC06 groups Q860, Q871, and Q879"
2020,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H33,Other liabilities,Financial position,5913,"ANZSIC06 groups Q860, Q871, and Q879"
2020,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H36,Current ratio,Financial ratios,122,"ANZSIC06 groups Q860, Q871, and Q879"
2020,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H37,Quick ratio,Financial ratios,122,"ANZSIC06 groups Q860, Q871, and Q879"
2020,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H39,Return on equity,Financial ratios,5,"ANZSIC06 groups Q860, Q871, and Q879"
2020,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H40,Return on total assets,Financial ratios,3,"ANZSIC06 groups Q860, Q871, and Q879"
2020,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H41,Liabilities structure,Financial ratios,49,"ANZSIC06 groups Q860, Q871, and Q879"
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H01,Total income,Financial performance,20863,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,18446,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,2074,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H07,Non-operating income,Financial performance,343,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H08,Total expenditure,Financial performance,18816,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H09,Interest and donations,Financial performance,770,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H10,Indirect taxes,Financial performance,237,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H11,Depreciation,Financial performance,767,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,5193,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H13,Redundancy and severance,Financial performance,4,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,11616,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H20,Non-operating expenses,Financial performance,234,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H21,Opening stocks,Financial performance,554,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H22,Closing stocks,Financial performance,566,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H23,Surplus before income tax,Financial performance,2059,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H24,Total assets,Financial position,28056,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H25,Current assets,Financial position,9092,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H26,Fixed tangible assets,Financial position,11162,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H27,Additions to fixed assets,Financial position,1333,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,549,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H29,Other assets,Financial position,7802,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H30,Total equity and liabilities,Financial position,28056,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,19019,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H32,Current liabilities,Financial position,5706,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H33,Other liabilities,Financial position,3331,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars,H34,Total income per employee count,Financial ratios,204500,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Dollars,H35,Surplus per employee count,Financial ratios,20200,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Percentage,H36,Current ratio,Financial ratios,159,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Percentage,H37,Quick ratio,Financial ratios,149,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Percentage,H39,Return on equity,Financial ratios,11,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Percentage,H40,Return on total assets,Financial ratios,7,ANZSIC06 divisions R and S
2020,Level 1,RS,"Arts, Recreation and Other Services",Percentage,H41,Liabilities structure,Financial ratios,68,ANZSIC06 divisions R and S
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H01,Total income,Financial performance,8708,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,7601,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,894,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H07,Non-operating income,Financial performance,213,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H08,Total expenditure,Financial performance,7523,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H09,Interest and donations,Financial performance,281,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H10,Indirect taxes,Financial performance,196,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H11,Depreciation,Financial performance,388,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,1566,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,4960,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H20,Non-operating expenses,Financial performance,132,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H21,Opening stocks,Financial performance,99,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H22,Closing stocks,Financial performance,103,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H23,Surplus before income tax,Financial performance,1190,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H24,Total assets,Financial position,11409,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H25,Current assets,Financial position,2669,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H26,Fixed tangible assets,Financial position,6688,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H27,Additions to fixed assets,Financial position,656,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,259,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H29,Other assets,Financial position,2053,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H30,Total equity and liabilities,Financial position,11409,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,7727,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H32,Current liabilities,Financial position,2182,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H33,Other liabilities,Financial position,1500,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars,H34,Total income per employee count,Financial ratios,244000,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Dollars,H35,Surplus per employee count,Financial ratios,33300,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Percentage,H36,Current ratio,Financial ratios,122,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Percentage,H37,Quick ratio,Financial ratios,118,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Percentage,H39,Return on equity,Financial ratios,15,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 division R
2020,Level 3,RS11,Arts and Recreation Services,Percentage,H41,Liabilities structure,Financial ratios,68,ANZSIC06 division R
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H01,Total income,Financial performance,1000,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,921,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H07,Non-operating income,Financial performance,C,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H08,Total expenditure,Financial performance,839,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H09,Interest and donations,Financial performance,C,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H10,Indirect taxes,Financial performance,2,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H11,Depreciation,Financial performance,34,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H12,Salaries and wages paid,Financial performance,261,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H13,Redundancy and severance,Financial performance,0,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,513,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H20,Non-operating expenses,Financial performance,C,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H21,Opening stocks,Financial performance,20,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H22,Closing stocks,Financial performance,21,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H23,Surplus before income tax,Financial performance,161,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H24,Total assets,Financial position,2255,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H25,Current assets,Financial position,C,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H26,Fixed tangible assets,Financial position,1617,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H27,Additions to fixed assets,Financial position,67,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H28,Disposals of fixed assets,Financial position,45,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H29,Other assets,Financial position,C,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H30,Total equity and liabilities,Financial position,2255,"ANZSIC06 groups R891, R892, and R900"
2020,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1741,"ANZSIC06 groups R891, R892, and R900"
